driverId,driver,raceId,gp,practicesession,lapno,is_p,laptime
844,Charles LECLERC,1036,spanish-grand-prix,3,7,TRUE,02:29.2
844,Charles LECLERC,1036,spanish-grand-prix,3,8,FALSE,10:35.5
844,Charles LECLERC,1036,spanish-grand-prix,3,9,FALSE,01:18.2
844,Charles LECLERC,1036,spanish-grand-prix,3,10,FALSE,01:58.1
844,Charles LECLERC,1036,spanish-grand-prix,3,11,FALSE,01:50.9
844,Charles LECLERC,1036,spanish-grand-prix,3,12,FALSE,01:18.5
844,Charles LECLERC,1036,spanish-grand-prix,3,13,TRUE,01:46.6
844,Charles LECLERC,1036,spanish-grand-prix,3,14,TRUE,07:43.0
848,Alexander ALBON,1036,spanish-grand-prix,3,1,FALSE,12:30:15
848,Alexander ALBON,1036,spanish-grand-prix,3,2,FALSE,01:19.2
848,Alexander ALBON,1036,spanish-grand-prix,3,3,FALSE,02:04.1
848,Alexander ALBON,1036,spanish-grand-prix,3,4,FALSE,01:56.0
848,Alexander ALBON,1036,spanish-grand-prix,3,5,FALSE,01:19.1
848,Alexander ALBON,1036,spanish-grand-prix,3,6,TRUE,01:38.7
848,Alexander ALBON,1036,spanish-grand-prix,3,7,FALSE,09:57.7
848,Alexander ALBON,1036,spanish-grand-prix,3,8,FALSE,01:18.4
848,Alexander ALBON,1036,spanish-grand-prix,3,9,FALSE,02:11.9
848,Alexander ALBON,1036,spanish-grand-prix,3,10,FALSE,02:07.6
848,Alexander ALBON,1036,spanish-grand-prix,3,11,FALSE,01:18.7
848,Alexander ALBON,1036,spanish-grand-prix,3,12,TRUE,01:54.9
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,1,FALSE,12:29:16
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,2,FALSE,01:18.5
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,3,FALSE,02:22.9
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,4,FALSE,01:59.1
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,5,FALSE,01:18.2
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,6,TRUE,01:28.7
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,7,FALSE,11:26.9
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,8,FALSE,01:17.7
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,9,FALSE,02:30.2
830,Max VERSTAPPEN,1036,spanish-grand-prix,3,10,TRUE,01:56.4
847,George RUSSELL,1036,spanish-grand-prix,3,1,FALSE,12:19:45
847,George RUSSELL,1036,spanish-grand-prix,3,2,FALSE,01:20.3
847,George RUSSELL,1036,spanish-grand-prix,3,3,FALSE,01:57.5
847,George RUSSELL,1036,spanish-grand-prix,3,4,FALSE,01:20.6
847,George RUSSELL,1036,spanish-grand-prix,3,5,FALSE,01:59.8
847,George RUSSELL,1036,spanish-grand-prix,3,6,FALSE,01:48.4
847,George RUSSELL,1036,spanish-grand-prix,3,7,FALSE,01:20.3
847,George RUSSELL,1036,spanish-grand-prix,3,8,TRUE,01:45.6
847,George RUSSELL,1036,spanish-grand-prix,3,9,TRUE,02:16.8
847,George RUSSELL,1036,spanish-grand-prix,3,10,FALSE,10:47.1
847,George RUSSELL,1036,spanish-grand-prix,3,11,FALSE,01:19.3
847,George RUSSELL,1036,spanish-grand-prix,3,12,FALSE,01:57.7
847,George RUSSELL,1036,spanish-grand-prix,3,13,FALSE,02:03.9
847,George RUSSELL,1036,spanish-grand-prix,3,14,FALSE,01:19.8
847,George RUSSELL,1036,spanish-grand-prix,3,15,TRUE,02:00.9
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,1,FALSE,15:14:14
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,2,FALSE,01:19.5
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,3,FALSE,01:55.6
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,4,FALSE,01:19.0
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,5,FALSE,01:52.5
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,6,TRUE,01:30.9
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,7,FALSE,18:11.3
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,8,FALSE,01:17.9
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,9,TRUE,01:47.8
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,10,TRUE,13:36.6
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,11,FALSE,02:00.8
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,12,FALSE,01:24.2
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,13,FALSE,01:24.1
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,14,FALSE,01:23.9
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,15,FALSE,01:23.7
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,16,FALSE,01:23.7
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,17,FALSE,01:24.0
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,18,TRUE,01:27.3
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,19,FALSE,01:48.4
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,20,FALSE,01:24.3
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,21,FALSE,01:24.3
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,22,FALSE,01:24.0
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,23,FALSE,01:23.9
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,24,FALSE,01:24.0
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,25,FALSE,01:23.5
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,26,FALSE,01:23.3
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,27,FALSE,01:23.3
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,28,FALSE,01:23.2
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,29,FALSE,01:23.3
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,30,FALSE,01:23.7
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,31,FALSE,01:27.4
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,32,FALSE,01:22.7
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,33,FALSE,01:23.0
817,Daniel RICCIARDO,1036,spanish-grand-prix,2,34,TRUE,01:37.0
849,Nicholas LATIFI,1036,spanish-grand-prix,2,1,FALSE,15:09:05
849,Nicholas LATIFI,1036,spanish-grand-prix,2,2,FALSE,01:20.7
849,Nicholas LATIFI,1036,spanish-grand-prix,2,3,FALSE,02:06.6
849,Nicholas LATIFI,1036,spanish-grand-prix,2,4,FALSE,01:20.1
849,Nicholas LATIFI,1036,spanish-grand-prix,2,5,FALSE,02:03.0
849,Nicholas LATIFI,1036,spanish-grand-prix,2,6,FALSE,01:46.7
849,Nicholas LATIFI,1036,spanish-grand-prix,2,7,FALSE,01:23.4
849,Nicholas LATIFI,1036,spanish-grand-prix,2,8,TRUE,01:41.7
849,Nicholas LATIFI,1036,spanish-grand-prix,2,9,TRUE,02:12.1
849,Nicholas LATIFI,1036,spanish-grand-prix,2,10,FALSE,13:25.7
849,Nicholas LATIFI,1036,spanish-grand-prix,2,11,FALSE,01:19.2
849,Nicholas LATIFI,1036,spanish-grand-prix,2,12,FALSE,01:59.6
849,Nicholas LATIFI,1036,spanish-grand-prix,2,13,FALSE,01:20.0
849,Nicholas LATIFI,1036,spanish-grand-prix,2,14,TRUE,01:42.7
849,Nicholas LATIFI,1036,spanish-grand-prix,2,15,TRUE,02:23.2
849,Nicholas LATIFI,1036,spanish-grand-prix,2,16,TRUE,09:17.0
849,Nicholas LATIFI,1036,spanish-grand-prix,2,17,FALSE,01:57.3
849,Nicholas LATIFI,1036,spanish-grand-prix,2,18,FALSE,01:24.8
849,Nicholas LATIFI,1036,spanish-grand-prix,2,19,FALSE,01:25.2
849,Nicholas LATIFI,1036,spanish-grand-prix,2,20,FALSE,01:25.2
849,Nicholas LATIFI,1036,spanish-grand-prix,2,21,FALSE,01:25.4
849,Nicholas LATIFI,1036,spanish-grand-prix,2,22,FALSE,01:26.1
849,Nicholas LATIFI,1036,spanish-grand-prix,2,23,FALSE,01:26.1
849,Nicholas LATIFI,1036,spanish-grand-prix,2,24,FALSE,01:25.4
849,Nicholas LATIFI,1036,spanish-grand-prix,2,25,TRUE,01:29.4
849,Nicholas LATIFI,1036,spanish-grand-prix,2,26,FALSE,01:44.3
849,Nicholas LATIFI,1036,spanish-grand-prix,2,27,FALSE,01:24.6
849,Nicholas LATIFI,1036,spanish-grand-prix,2,28,FALSE,01:24.8
849,Nicholas LATIFI,1036,spanish-grand-prix,2,29,FALSE,01:25.0
849,Nicholas LATIFI,1036,spanish-grand-prix,2,30,FALSE,01:25.2
849,Nicholas LATIFI,1036,spanish-grand-prix,2,31,FALSE,01:25.0
849,Nicholas LATIFI,1036,spanish-grand-prix,2,32,TRUE,01:42.7
842,Pierre GASLY,1036,spanish-grand-prix,2,1,FALSE,15:16:19
842,Pierre GASLY,1036,spanish-grand-prix,2,2,FALSE,01:20.4
842,Pierre GASLY,1036,spanish-grand-prix,2,3,FALSE,01:45.1
842,Pierre GASLY,1036,spanish-grand-prix,2,4,FALSE,01:20.5
842,Pierre GASLY,1036,spanish-grand-prix,2,5,FALSE,01:53.9
842,Pierre GASLY,1036,spanish-grand-prix,2,6,FALSE,01:20.1
842,Pierre GASLY,1036,spanish-grand-prix,2,7,TRUE,01:39.1
842,Pierre GASLY,1036,spanish-grand-prix,2,8,FALSE,11:35.9
842,Pierre GASLY,1036,spanish-grand-prix,2,9,FALSE,01:18.3
842,Pierre GASLY,1036,spanish-grand-prix,2,10,FALSE,01:55.8
842,Pierre GASLY,1036,spanish-grand-prix,2,11,FALSE,01:43.3
842,Pierre GASLY,1036,spanish-grand-prix,2,12,FALSE,01:19.2
842,Pierre GASLY,1036,spanish-grand-prix,2,13,TRUE,01:48.8
842,Pierre GASLY,1036,spanish-grand-prix,2,14,TRUE,09:29.0
842,Pierre GASLY,1036,spanish-grand-prix,2,15,FALSE,01:54.3
842,Pierre GASLY,1036,spanish-grand-prix,2,16,FALSE,01:23.4
842,Pierre GASLY,1036,spanish-grand-prix,2,17,FALSE,01:23.8
842,Pierre GASLY,1036,spanish-grand-prix,2,18,FALSE,01:24.2
842,Pierre GASLY,1036,spanish-grand-prix,2,19,FALSE,01:24.0
842,Pierre GASLY,1036,spanish-grand-prix,2,20,FALSE,01:24.0
842,Pierre GASLY,1036,spanish-grand-prix,2,21,FALSE,01:24.3
842,Pierre GASLY,1036,spanish-grand-prix,2,22,TRUE,01:26.8
842,Pierre GASLY,1036,spanish-grand-prix,2,23,TRUE,01:42.6
842,Pierre GASLY,1036,spanish-grand-prix,2,24,FALSE,01:44.5
842,Pierre GASLY,1036,spanish-grand-prix,2,25,FALSE,01:23.9
842,Pierre GASLY,1036,spanish-grand-prix,2,26,FALSE,01:23.9
842,Pierre GASLY,1036,spanish-grand-prix,2,27,FALSE,01:24.4
842,Pierre GASLY,1036,spanish-grand-prix,2,28,FALSE,01:29.7
842,Pierre GASLY,1036,spanish-grand-prix,2,29,FALSE,01:27.4
842,Pierre GASLY,1036,spanish-grand-prix,2,30,FALSE,01:23.9
842,Pierre GASLY,1036,spanish-grand-prix,2,31,FALSE,01:24.0
842,Pierre GASLY,1036,spanish-grand-prix,2,32,FALSE,01:23.8
842,Pierre GASLY,1036,spanish-grand-prix,2,33,FALSE,01:23.9
842,Pierre GASLY,1036,spanish-grand-prix,2,34,FALSE,01:24.0
842,Pierre GASLY,1036,spanish-grand-prix,2,35,FALSE,01:23.7
842,Pierre GASLY,1036,spanish-grand-prix,2,36,FALSE,01:23.5
842,Pierre GASLY,1036,spanish-grand-prix,2,37,FALSE,01:23.5
842,Pierre GASLY,1036,spanish-grand-prix,2,38,FALSE,01:23.5
842,Pierre GASLY,1036,spanish-grand-prix,2,39,FALSE,01:23.7
842,Pierre GASLY,1036,spanish-grand-prix,2,40,TRUE,01:46.1
840,Lance STROLL,1036,spanish-grand-prix,2,1,FALSE,15:10:51
840,Lance STROLL,1036,spanish-grand-prix,2,2,FALSE,01:20.8
840,Lance STROLL,1036,spanish-grand-prix,2,3,FALSE,01:57.4
840,Lance STROLL,1036,spanish-grand-prix,2,4,FALSE,01:20.6
840,Lance STROLL,1036,spanish-grand-prix,2,5,FALSE,01:53.5
840,Lance STROLL,1036,spanish-grand-prix,2,6,FALSE,01:20.2
840,Lance STROLL,1036,spanish-grand-prix,2,7,FALSE,01:49.2
840,Lance STROLL,1036,spanish-grand-prix,2,8,FALSE,01:20.2
840,Lance STROLL,1036,spanish-grand-prix,2,9,TRUE,01:40.2
840,Lance STROLL,1036,spanish-grand-prix,2,10,FALSE,11:36.6
840,Lance STROLL,1036,spanish-grand-prix,2,11,FALSE,01:18.4
840,Lance STROLL,1036,spanish-grand-prix,2,12,TRUE,02:04.9
840,Lance STROLL,1036,spanish-grand-prix,2,13,FALSE,16:00.6
840,Lance STROLL,1036,spanish-grand-prix,2,14,FALSE,01:23.7
840,Lance STROLL,1036,spanish-grand-prix,2,15,FALSE,01:23.3
840,Lance STROLL,1036,spanish-grand-prix,2,16,FALSE,01:23.4
840,Lance STROLL,1036,spanish-grand-prix,2,17,FALSE,01:23.9
840,Lance STROLL,1036,spanish-grand-prix,2,18,FALSE,01:24.1
840,Lance STROLL,1036,spanish-grand-prix,2,19,FALSE,01:24.0
840,Lance STROLL,1036,spanish-grand-prix,2,20,FALSE,01:23.7
840,Lance STROLL,1036,spanish-grand-prix,2,21,FALSE,01:27.2
840,Lance STROLL,1036,spanish-grand-prix,2,22,FALSE,01:23.6
840,Lance STROLL,1036,spanish-grand-prix,2,23,FALSE,01:23.7
840,Lance STROLL,1036,spanish-grand-prix,2,24,TRUE,01:32.7
840,Lance STROLL,1036,spanish-grand-prix,2,25,FALSE,01:52.0
840,Lance STROLL,1036,spanish-grand-prix,2,26,FALSE,01:24.3
840,Lance STROLL,1036,spanish-grand-prix,2,27,FALSE,01:24.6
840,Lance STROLL,1036,spanish-grand-prix,2,28,FALSE,01:24.3
840,Lance STROLL,1036,spanish-grand-prix,2,29,FALSE,01:24.1
840,Lance STROLL,1036,spanish-grand-prix,2,30,FALSE,01:24.5
840,Lance STROLL,1036,spanish-grand-prix,2,31,FALSE,01:25.4
840,Lance STROLL,1036,spanish-grand-prix,2,32,FALSE,01:24.3
840,Lance STROLL,1036,spanish-grand-prix,2,33,FALSE,01:24.6
840,Lance STROLL,1036,spanish-grand-prix,2,34,FALSE,01:24.7
840,Lance STROLL,1036,spanish-grand-prix,2,35,FALSE,01:25.0
840,Lance STROLL,1036,spanish-grand-prix,2,36,FALSE,01:23.5
840,Lance STROLL,1036,spanish-grand-prix,2,37,FALSE,01:23.9
840,Lance STROLL,1036,spanish-grand-prix,2,38,FALSE,01:24.3
840,Lance STROLL,1036,spanish-grand-prix,2,39,TRUE,01:41.7
826,Daniil KVYAT,1036,spanish-grand-prix,2,1,FALSE,15:13:36
826,Daniil KVYAT,1036,spanish-grand-prix,2,2,FALSE,01:19.5
826,Daniil KVYAT,1036,spanish-grand-prix,2,3,FALSE,02:07.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,4,FALSE,01:20.0
826,Daniil KVYAT,1036,spanish-grand-prix,2,5,FALSE,01:57.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,6,FALSE,01:19.5
826,Daniil KVYAT,1036,spanish-grand-prix,2,7,TRUE,01:41.2
826,Daniil KVYAT,1036,spanish-grand-prix,2,8,FALSE,15:55.1
826,Daniil KVYAT,1036,spanish-grand-prix,2,9,FALSE,01:18.6
826,Daniil KVYAT,1036,spanish-grand-prix,2,10,FALSE,02:00.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,11,FALSE,01:51.1
826,Daniil KVYAT,1036,spanish-grand-prix,2,12,FALSE,01:18.7
826,Daniil KVYAT,1036,spanish-grand-prix,2,13,TRUE,01:31.8
826,Daniil KVYAT,1036,spanish-grand-prix,2,14,TRUE,08:40.8
826,Daniil KVYAT,1036,spanish-grand-prix,2,15,FALSE,01:56.5
826,Daniil KVYAT,1036,spanish-grand-prix,2,16,FALSE,01:23.5
826,Daniil KVYAT,1036,spanish-grand-prix,2,17,FALSE,01:23.8
826,Daniil KVYAT,1036,spanish-grand-prix,2,18,FALSE,01:24.0
826,Daniil KVYAT,1036,spanish-grand-prix,2,19,FALSE,01:24.3
826,Daniil KVYAT,1036,spanish-grand-prix,2,20,FALSE,01:26.3
826,Daniil KVYAT,1036,spanish-grand-prix,2,21,FALSE,01:25.2
826,Daniil KVYAT,1036,spanish-grand-prix,2,22,FALSE,01:35.8
826,Daniil KVYAT,1036,spanish-grand-prix,2,23,FALSE,01:23.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,24,TRUE,01:27.8
826,Daniil KVYAT,1036,spanish-grand-prix,2,25,FALSE,02:01.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,26,FALSE,01:23.4
826,Daniil KVYAT,1036,spanish-grand-prix,2,27,FALSE,01:25.2
826,Daniil KVYAT,1036,spanish-grand-prix,2,28,FALSE,01:23.7
826,Daniil KVYAT,1036,spanish-grand-prix,2,29,FALSE,01:23.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,30,FALSE,01:26.0
826,Daniil KVYAT,1036,spanish-grand-prix,2,31,FALSE,01:23.8
826,Daniil KVYAT,1036,spanish-grand-prix,2,32,FALSE,01:23.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,33,FALSE,01:24.3
826,Daniil KVYAT,1036,spanish-grand-prix,2,34,FALSE,01:23.1
826,Daniil KVYAT,1036,spanish-grand-prix,2,35,FALSE,01:23.2
826,Daniil KVYAT,1036,spanish-grand-prix,2,36,FALSE,01:22.9
826,Daniil KVYAT,1036,spanish-grand-prix,2,37,FALSE,01:23.4
826,Daniil KVYAT,1036,spanish-grand-prix,2,38,FALSE,01:24.7
826,Daniil KVYAT,1036,spanish-grand-prix,2,39,TRUE,01:39.3
1,Lewis HAMILTON,1036,spanish-grand-prix,2,1,FALSE,15:15:24
1,Lewis HAMILTON,1036,spanish-grand-prix,2,2,FALSE,01:18.0
1,Lewis HAMILTON,1036,spanish-grand-prix,2,3,FALSE,02:23.1
1,Lewis HAMILTON,1036,spanish-grand-prix,2,4,FALSE,02:02.2
1,Lewis HAMILTON,1036,spanish-grand-prix,2,5,FALSE,01:18.0
1,Lewis HAMILTON,1036,spanish-grand-prix,2,6,TRUE,01:31.9
1,Lewis HAMILTON,1036,spanish-grand-prix,2,7,FALSE,12:22.6
1,Lewis HAMILTON,1036,spanish-grand-prix,2,8,FALSE,01:16.9
1,Lewis HAMILTON,1036,spanish-grand-prix,2,9,FALSE,02:16.9
1,Lewis HAMILTON,1036,spanish-grand-prix,2,10,FALSE,02:08.8
1,Lewis HAMILTON,1036,spanish-grand-prix,2,11,FALSE,01:17.5
1,Lewis HAMILTON,1036,spanish-grand-prix,2,12,TRUE,01:32.3
1,Lewis HAMILTON,1036,spanish-grand-prix,2,13,TRUE,07:49.9
1,Lewis HAMILTON,1036,spanish-grand-prix,2,14,FALSE,02:10.4
1,Lewis HAMILTON,1036,spanish-grand-prix,2,15,FALSE,01:23.1
1,Lewis HAMILTON,1036,spanish-grand-prix,2,16,FALSE,01:22.9
1,Lewis HAMILTON,1036,spanish-grand-prix,2,17,FALSE,01:23.3
1,Lewis HAMILTON,1036,spanish-grand-prix,2,18,FALSE,01:23.3
1,Lewis HAMILTON,1036,spanish-grand-prix,2,19,FALSE,01:23.0
1,Lewis HAMILTON,1036,spanish-grand-prix,2,20,FALSE,01:23.4
1,Lewis HAMILTON,1036,spanish-grand-prix,2,21,TRUE,01:42.8
1,Lewis HAMILTON,1036,spanish-grand-prix,2,22,FALSE,01:48.7
1,Lewis HAMILTON,1036,spanish-grand-prix,2,23,FALSE,01:22.4
1,Lewis HAMILTON,1036,spanish-grand-prix,2,24,FALSE,01:23.3
1,Lewis HAMILTON,1036,spanish-grand-prix,2,25,FALSE,01:23.9
1,Lewis HAMILTON,1036,spanish-grand-prix,2,26,FALSE,01:22.5
1,Lewis HAMILTON,1036,spanish-grand-prix,2,27,FALSE,01:22.5
1,Lewis HAMILTON,1036,spanish-grand-prix,2,28,FALSE,01:23.1
1,Lewis HAMILTON,1036,spanish-grand-prix,2,29,FALSE,01:32.8
1,Lewis HAMILTON,1036,spanish-grand-prix,2,30,FALSE,01:22.6
1,Lewis HAMILTON,1036,spanish-grand-prix,2,31,FALSE,01:22.8
1,Lewis HAMILTON,1036,spanish-grand-prix,2,32,FALSE,01:23.0
1,Lewis HAMILTON,1036,spanish-grand-prix,2,33,FALSE,01:27.3
1,Lewis HAMILTON,1036,spanish-grand-prix,2,34,FALSE,01:23.0
1,Lewis HAMILTON,1036,spanish-grand-prix,2,35,FALSE,01:23.0
1,Lewis HAMILTON,1036,spanish-grand-prix,2,36,FALSE,01:22.9
1,Lewis HAMILTON,1036,spanish-grand-prix,2,37,TRUE,01:26.1
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,1,FALSE,15:13:26
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,2,FALSE,01:19.1
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,3,FALSE,01:55.6
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,4,FALSE,01:18.6
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,5,TRUE,01:38.1
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,6,FALSE,11:07.4
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,7,FALSE,01:17.2
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,8,FALSE,02:03.8
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,9,FALSE,01:56.7
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,10,FALSE,01:17.5
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,11,TRUE,01:44.0
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,12,TRUE,09:17.7
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,13,FALSE,02:08.9
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,14,FALSE,01:22.0
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,15,FALSE,01:22.9
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,16,FALSE,01:23.2
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,17,FALSE,01:22.9
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,18,FALSE,01:23.0
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,19,FALSE,01:23.0
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,20,TRUE,01:26.5
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,21,FALSE,01:44.7
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,22,FALSE,01:22.9
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,23,FALSE,01:23.6
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,24,FALSE,01:23.5
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,25,FALSE,01:23.8
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,26,FALSE,01:23.5
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,27,FALSE,01:23.5
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,28,FALSE,01:27.8
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,29,FALSE,01:23.0
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,30,FALSE,01:23.0
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,31,FALSE,01:25.5
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,32,FALSE,01:23.3
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,33,FALSE,01:28.1
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,34,FALSE,01:26.8
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,35,FALSE,01:23.2
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,36,TRUE,01:37.4
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,37,TRUE,05:33.3
822,Valtteri BOTTAS,1036,spanish-grand-prix,2,38,TRUE,02:08.9
846,Lando NORRIS,1036,spanish-grand-prix,2,1,FALSE,15:05:34
846,Lando NORRIS,1036,spanish-grand-prix,2,2,FALSE,01:19.3
846,Lando NORRIS,1036,spanish-grand-prix,2,3,FALSE,02:04.4
846,Lando NORRIS,1036,spanish-grand-prix,2,4,FALSE,01:43.8
846,Lando NORRIS,1036,spanish-grand-prix,2,5,FALSE,01:19.2
846,Lando NORRIS,1036,spanish-grand-prix,2,6,TRUE,01:45.5
846,Lando NORRIS,1036,spanish-grand-prix,2,7,FALSE,11:59.2
846,Lando NORRIS,1036,spanish-grand-prix,2,8,FALSE,01:19.7
846,Lando NORRIS,1036,spanish-grand-prix,2,9,FALSE,01:52.1
846,Lando NORRIS,1036,spanish-grand-prix,2,10,FALSE,01:19.3
846,Lando NORRIS,1036,spanish-grand-prix,2,11,TRUE,01:33.9
846,Lando NORRIS,1036,spanish-grand-prix,2,12,FALSE,07:47.2
846,Lando NORRIS,1036,spanish-grand-prix,2,13,FALSE,01:18.5
846,Lando NORRIS,1036,spanish-grand-prix,2,14,FALSE,02:00.1
846,Lando NORRIS,1036,spanish-grand-prix,2,15,FALSE,01:42.1
846,Lando NORRIS,1036,spanish-grand-prix,2,16,FALSE,01:18.6
846,Lando NORRIS,1036,spanish-grand-prix,2,17,TRUE,01:31.5
846,Lando NORRIS,1036,spanish-grand-prix,2,18,TRUE,14:42.5
846,Lando NORRIS,1036,spanish-grand-prix,2,19,FALSE,02:06.8
846,Lando NORRIS,1036,spanish-grand-prix,2,20,FALSE,01:23.1
846,Lando NORRIS,1036,spanish-grand-prix,2,21,FALSE,01:23.7
846,Lando NORRIS,1036,spanish-grand-prix,2,22,FALSE,01:23.9
846,Lando NORRIS,1036,spanish-grand-prix,2,23,FALSE,01:24.5
846,Lando NORRIS,1036,spanish-grand-prix,2,24,FALSE,01:24.5
846,Lando NORRIS,1036,spanish-grand-prix,2,25,FALSE,01:24.9
846,Lando NORRIS,1036,spanish-grand-prix,2,26,FALSE,01:27.1
846,Lando NORRIS,1036,spanish-grand-prix,2,27,FALSE,01:23.9
846,Lando NORRIS,1036,spanish-grand-prix,2,28,TRUE,01:27.8
846,Lando NORRIS,1036,spanish-grand-prix,2,29,FALSE,01:44.2
846,Lando NORRIS,1036,spanish-grand-prix,2,30,FALSE,01:24.7
846,Lando NORRIS,1036,spanish-grand-prix,2,31,FALSE,01:23.7
846,Lando NORRIS,1036,spanish-grand-prix,2,32,FALSE,01:24.0
846,Lando NORRIS,1036,spanish-grand-prix,2,33,FALSE,01:24.2
846,Lando NORRIS,1036,spanish-grand-prix,2,34,FALSE,01:24.4
846,Lando NORRIS,1036,spanish-grand-prix,2,35,FALSE,01:24.4
846,Lando NORRIS,1036,spanish-grand-prix,2,36,FALSE,01:25.2
846,Lando NORRIS,1036,spanish-grand-prix,2,37,FALSE,01:23.3
8,Kimi RAIKKONEN,1036,spanish-grand-prix,2,1,FALSE,15:07:47
8,Kimi RAIKKONEN,1036,spanish-grand-prix,2,2,FALSE,01:19.8
8,Kimi RAIKKONEN,1036,spanish-grand-prix,2,3,FALSE,02:02.8
8,Kimi RAIKKONEN,1036,spanish-grand-prix,2,4,FALSE,01:48.2
8,Kimi RAIKKONEN,1036,spanish-grand-prix,2,5,FALSE,01:20.1
8,Kimi RAIKKONEN,1036,spanish-grand-prix,2,6,FALSE,01:55.6
8,Kimi RAIKKONEN,1036,spanish-grand-prix,2,7,FALSE,01:19.9
